,POSTAL,LATITUDE,LONGITUDE,chinese,malay,indian,hdb_town
4107,560431,1.36822021035822,103.852978892068,1,0,0,ANG MO KIO
4108,670431,1.38602501192541,103.770847695844,0,0,0,BUKIT PANJANG
4109,680431,1.38403775540864,103.741773099201,0,0,0,CHOA CHU KANG
4110,530431,1.37563298230886,103.893107879251,0,0,0,HOUGANG
4111,640431,1.35230306526458,103.72463219774,0,0,0,JURONG WEST
4112,520431,1.35958483033608,103.950730740317,0,1,0,TAMPINES
4113,762431,1.4203331802259,103.847102448565,0,0,0,YISHUN
4114,763431,1.42019719250114,103.84650450091,0,1,0,YISHUN
4115,560432,1.36830996981351,103.853600305664,1,0,0,ANG MO KIO
4116,670432,1.38623384280798,103.771188152165,0,0,0,BUKIT PANJANG
4117,120432,1.31402057628905,103.762740587497,1,0,0,CLEMENTI
4118,530432,1.37624747605037,103.8931285136,0,0,0,HOUGANG
4119,640432,1.35256372860883,103.723569457588,0,0,0,JURONG WEST
4120,520432,1.35887571395227,103.950535549557,0,1,0,TAMPINES
4121,791432,1.39475047645333,103.877202311729,0,0,0,SENGKANG
4122,792432,1.39397232900968,103.877135274753,0,0,0,SENGKANG
4123,762432,1.41909993352842,103.846461812401,0,0,1,YISHUN
4124,763432,1.41949570230706,103.845973427257,0,0,0,YISHUN
4125,764432,1.4197951639605,103.846174058788,0,0,1,YISHUN
4126,560433,1.36807652285135,103.854353042615,0,0,0,ANG MO KIO
4127,680433,1.38493078338858,103.741771823351,0,0,0,CHOA CHU KANG
4128,120433,1.3140162229847,103.761827364842,1,0,0,CLEMENTI
4129,530433,1.37614023951393,103.893823744606,1,0,0,HOUGANG
4130,640433,1.3527798445309,103.722858578257,0,0,0,JURONG WEST
4131,520433,1.35904050139779,103.951132576329,0,1,0,TAMPINES
4132,760433,1.42091180649596,103.847293288083,0,1,1,YISHUN
4133,791433,1.39494947298112,103.877566961287,0,0,0,SENGKANG
4134,792433,1.39388894272879,103.877494624525,0,0,0,SENGKANG
4135,560434,1.3678915069194,103.85345502653,0,0,0,ANG MO KIO
4136,670434,1.38545924836708,103.77050511557,0,0,0,BUKIT PANJANG
4137,680434,1.38444682435766,103.74108952188,0,0,0,CHOA CHU KANG
4138,120434,1.31456889716041,103.761612603199,0,0,0,CLEMENTI
4139,530434,1.37647221623833,103.893822106133,1,0,0,HOUGANG
4140,640434,1.35240453284328,103.722709652373,0,0,0,JURONG WEST
4141,792434,1.39460960429021,103.876585517065,0,0,0,SENGKANG
4142,560435,1.36770367834269,103.854214313011,1,0,0,ANG MO KIO
4143,670435,1.38603975530039,103.770196329443,0,1,0,BUKIT PANJANG
4144,680435,1.38513876368188,103.741050016887,0,0,0,CHOA CHU KANG
4145,120435,1.31456210565181,103.76253024021,0,0,0,CLEMENTI
4146,530435,1.37752800104625,103.89360316857,0,0,0,HOUGANG
4147,640435,1.35211011264928,103.723687896053,0,0,0,JURONG WEST
4148,520435,1.35976653454884,103.95107341998,0,1,0,TAMPINES
4149,760435,1.42133227396902,103.847281046929,0,0,1,YISHUN
4150,791435,1.39339897949587,103.876290547918,0,0,0,SENGKANG
4151,792435,1.39339364366596,103.876644854346,1,0,0,SENGKANG
4152,793435,1.39359978788204,103.876912987517,0,0,0,SENGKANG
4153,560436,1.36734158552808,103.854041064261,1,0,0,ANG MO KIO
4154,680436,1.3845738801474,103.740368750567,0,0,0,CHOA CHU KANG
4155,670436,1.38225913645163,103.770268856173,0,0,0,BUKIT PANJANG
4156,530436,1.37720977790324,103.89384563357,1,0,0,HOUGANG
4157,640436,1.35208689545167,103.722864957524,0,0,0,JURONG WEST
4158,520436,1.3595896657359,103.95159077743,0,1,0,TAMPINES
4159,730436,1.42661624805888,103.774872341652,0,0,0,WOODLANDS
4160,791436,1.39283366745998,103.876517997854,1,0,0,SENGKANG
4161,791436,1.39283366745998,103.876517997854,1,0,0,SENGKANG
4162,791436,1.39272634637625,103.876507008385,1,0,0,SENGKANG
4163,791436,1.39272634637625,103.876507008385,1,0,0,SENGKANG
4164,792436,1.39287835979949,103.876975719617,1,0,0,SENGKANG
4165,793436,1.39231468377271,103.876970188022,0,0,0,SENGKANG
4166,640437,1.35157134078567,103.723964571541,0,0,0,JURONG WEST
4167,520437,1.35996624539325,103.951587758584,0,1,0,TAMPINES
4168,730437,1.42698226303345,103.774692737623,0,0,0,WOODLANDS
4169,760437,1.42168752611672,103.84756072452,0,0,0,YISHUN
4170,560438,1.3669708169506,103.853906591778,1,0,0,ANG MO KIO
4171,670438,1.38277661697844,103.770296650614,0,0,0,BUKIT PANJANG
4172,530438,1.37804393558863,103.893152628592,0,0,0,HOUGANG
4173,640438,1.35140999298197,103.723600768486,0,0,0,JURONG WEST
4174,520438,1.360314073838,103.951590617952,0,1,0,TAMPINES
4175,792438,1.39274518333866,103.877720031685,0,0,0,SENGKANG
4176,560439,1.36629197864802,103.85349630883,0,0,0,ANG MO KIO
4177,680439,1.38372413417485,103.739787430026,0,0,0,CHOA CHU KANG
4178,670439,1.38304567931228,103.770465303497,0,0,0,BUKIT PANJANG
4179,530439,1.37859799173852,103.893427304657,0,0,0,HOUGANG
4180,640439,1.35149768659892,103.723243759123,0,0,0,JURONG WEST
4181,520439,1.36033535045203,103.951074250695,0,1,0,TAMPINES
4182,760439,1.42199326349606,103.84614699943,0,0,0,YISHUN
4183,792439,1.39197653860922,103.878309805797,1,0,0,SENGKANG
4184,460044,1.3211155478057,103.941675526083,0,0,0,BEDOK
4185,330044,1.32226013692281,103.86662310263,0,0,0,KALLANG / WHAMPOA
4186,461044,1.32901430131171,103.925667777871,0,0,0,BEDOK
4187,320044,1.32740937893968,103.85723115625,0,0,0,KALLANG / WHAMPOA
4188,150044,1.28685098221519,103.811712481804,0,0,0,BUKIT MERAH
4189,310044,1.33623149606503,103.854043122839,0,0,0,TOA PAYOH
4190,161044,1.28442020673303,103.831056918196,1,0,0,BUKIT MERAH
4191,210044,1.31551162976199,103.850377879064,0,0,0,KALLANG / WHAMPOA
4192,380044,1.31623521060435,103.876881159027,1,0,0,GEYLANG
4193,141044,1.29779166270107,103.80265786421,0,0,0,QUEENSTOWN
4194,142044,1.29895181002755,103.79854165188,0,0,0,QUEENSTOWN
4195,600044,1.32075391757793,103.741600208874,0,1,0,JURONG EAST
4196,100044,1.27140883340015,103.810887524155,1,0,0,BUKIT MERAH
4197,560440,1.36642789831215,103.854311491141,0,0,0,ANG MO KIO
4198,680440,1.38345332138043,103.739367787801,0,0,0,CHOA CHU KANG
4199,530440,1.37913196653041,103.893530769461,0,0,0,HOUGANG
4200,640440,1.35131146892729,103.722836259059,0,0,1,JURONG WEST
4201,510440,1.36900809318444,103.958696603631,0,1,0,PASIR RIS
4202,520440,1.36081570799381,103.951611550107,0,1,0,TAMPINES
4203,121440,1.31599867398385,103.764197624976,0,0,0,CLEMENTI
4204,791440,1.39318853941818,103.878692030242,0,0,0,SENGKANG
4205,652440,1.35513845452594,103.738218129089,0,0,0,BUKIT BATOK
4206,122440,1.31623936538205,103.763566375801,1,0,0,CLEMENTI
4207,792440,1.39329062882167,103.878138964178,0,0,0,SENGKANG
4208,653440,1.35513827041,103.737861245907,0,0,0,BUKIT BATOK
4209,123440,1.31663371565974,103.763934137674,1,0,0,CLEMENTI
4210,793440,1.39254251803193,103.878161021085,1,0,0,SENGKANG
4211,654440,1.35513838763691,103.737031492997,0,0,0,BUKIT BATOK
4212,560441,1.36605027829032,103.854168309853,0,0,0,ANG MO KIO
4213,680441,1.38292240385745,103.739807246356,0,0,0,CHOA CHU KANG
4214,670441,1.38322219117285,103.770836884573,0,0,0,BUKIT PANJANG
4215,530441,1.37845287132506,103.893940438799,0,0,0,HOUGANG
4216,640441,1.35132731535598,103.720383123794,0,1,0,JURONG WEST
4217,570441,1.35908431540971,103.831751028982,0,0,0,BISHAN
4218,121441,1.31463913092205,103.764797687774,0,0,0,CLEMENTI
4219,791441,1.39109783626622,103.875166223525,0,0,0,SENGKANG
4220,122441,1.31457621542954,103.764158883788,1,0,0,CLEMENTI
4221,792441,1.39121038063109,103.874688908059,1,0,0,SENGKANG
4222,794441,1.39209223539633,103.875248015845,1,0,0,SENGKANG
4223,560442,1.36565326940253,103.855232195496,0,0,0,ANG MO KIO
4224,680442,1.38093969896375,103.737733890511,0,0,0,CHOA CHU KANG
4225,670442,1.3822511534931,103.77123566611,0,0,0,BUKIT PANJANG
4226,530442,1.37925189898679,103.893162046133,0,0,0,HOUGANG
4227,640442,1.35151847519437,103.719496480131,0,0,0,JURONG WEST
4228,510442,1.36893288711175,103.957951722203,0,1,0,PASIR RIS
4229,673442,1.38148756854256,103.770942229271,0,0,0,BUKIT PANJANG
4230,674442,1.38092147169303,103.770840739111,0,0,0,BUKIT PANJANG
4231,560443,1.36604388871674,103.855368968681,1,0,0,ANG MO KIO
4232,680443,1.38128651592265,103.737535307012,0,0,0,CHOA CHU KANG
4233,120443,1.31421051581741,103.764010395621,0,0,0,CLEMENTI
4234,530443,1.3794804401214,103.893201685049,0,0,0,HOUGANG
4235,640443,1.35180253711599,103.720394145176,0,0,0,JURONG WEST
4236,520443,1.35883952253242,103.951899349516,0,1,0,TAMPINES
4237,760443,1.42381002085379,103.844973012516,0,0,0,YISHUN
4238,791443,1.39118065833884,103.874321610143,1,0,0,SENGKANG
4239,671443,1.38146636369732,103.769766736479,0,0,0,BUKIT PANJANG
4240,792443,1.39118380458731,103.873946079101,0,0,0,SENGKANG
4241,672443,1.38101722786729,103.769595216738,0,0,0,BUKIT PANJANG
4242,653443,1.35557897178099,103.737833820151,0,0,0,BUKIT BATOK
4243,793443,1.39121766005235,103.873553181742,0,0,0,SENGKANG
4244,673443,1.38057053056182,103.76973269177,0,0,0,BUKIT PANJANG
4245,654443,1.35559341715517,103.737118247972,0,0,1,BUKIT BATOK
4246,674443,1.38061381455692,103.770645093029,0,0,0,BUKIT PANJANG
4247,560444,1.36660045321147,103.855578790668,0,0,0,ANG MO KIO
4248,680444,1.38161754509099,103.737451795053,0,0,0,CHOA CHU KANG
4249,530444,1.37948875169894,103.893848534648,0,0,0,HOUGANG
4250,640444,1.35195380808937,103.719396655601,0,0,0,JURONG WEST
4251,570444,1.35853942882943,103.832309279131,1,0,0,BISHAN
4252,520444,1.35834096888655,103.951379730883,0,1,0,TAMPINES
4253,560445,1.36698004515058,103.85571808973,0,0,0,ANG MO KIO
4254,680445,1.38170883113996,103.736662612875,0,0,0,CHOA CHU KANG
4255,530445,1.3791181914496,103.894290896452,0,0,0,HOUGANG
4256,640445,1.35206424277749,103.720552662265,0,0,0,JURONG WEST
4257,570445,1.35871142499038,103.831720136073,1,0,0,BISHAN
4258,520445,1.35830242194338,103.950658405067,0,1,0,TAMPINES
4259,760445,1.42319178686724,103.844627724673,0,0,0,YISHUN
4260,792445,1.39224716162446,103.874095130429,0,0,0,SENGKANG
4261,560446,1.36776095130953,103.855357145908,0,0,0,ANG MO KIO
4262,680446,1.3807129959352,103.73689142472,0,0,0,CHOA CHU KANG
4263,120446,1.31251305732378,103.764927758669,0,0,0,CLEMENTI
4264,530446,1.37880458762233,103.894283804483,0,0,0,HOUGANG
4265,510446,1.37031157066559,103.957565573283,0,1,0,PASIR RIS
4266,520446,1.35794464402799,103.950999070017,0,1,0,TAMPINES
4267,760446,1.42303228780101,103.84515982739,0,0,0,YISHUN
4268,651446,1.35038381956263,103.739194582058,0,0,0,BUKIT BATOK
4269,793446,1.39228448797032,103.873579578496,0,0,0,SENGKANG
4270,560447,1.36747901420817,103.855967139125,0,0,0,ANG MO KIO
4271,570447,1.3582216078161,103.831932958776,1,0,0,BISHAN
4272,670447,1.38318021667687,103.771603761569,0,0,0,BUKIT PANJANG
4273,680447,1.38063153989996,103.737541420963,0,0,0,CHOA CHU KANG
4274,640447,1.35248124739534,103.720399429592,0,0,0,JURONG WEST
4275,520447,1.35735906297136,103.950485484376,0,1,0,TAMPINES
4276,791447,1.39213828470085,103.872490555974,0,0,0,SENGKANG
4277,792447,1.39246632922429,103.873207670352,0,0,0,SENGKANG
4278,560448,1.3674419012314,103.856396604517,0,0,0,ANG MO KIO
4279,570448,1.35840616993705,103.831431580561,1,0,0,BISHAN
4280,670448,1.3836966160096,103.772095630478,0,0,0,BUKIT PANJANG
4281,680448,1.38022306846711,103.737346540576,0,0,0,CHOA CHU KANG
4282,530448,1.37911514056099,103.895119125321,1,0,0,HOUGANG
4283,640448,1.35263257879691,103.719400998152,0,0,0,JURONG WEST
4284,510448,1.37058566924192,103.958107186493,0,1,0,PASIR RIS
4285,760448,1.42248271677898,103.844903042843,0,0,0,YISHUN
4286,791448,1.39293649855269,103.87299848136,1,0,0,SENGKANG
4287,792448,1.39341981691827,103.873319886194,0,0,0,SENGKANG
4288,560449,1.36785888260941,103.856047007924,0,0,0,ANG MO KIO
4289,670449,1.38417096583004,103.772386971275,0,0,0,BUKIT PANJANG
4290,680449,1.3791714217924,103.736251145733,0,0,0,CHOA CHU KANG
4291,120449,1.31361567894894,103.764809966953,1,0,0,CLEMENTI
4292,530449,1.37878098243894,103.895153601863,0,0,0,HOUGANG
4293,640449,1.35234799631864,103.718438388228,0,0,0,JURONG WEST
4294,510449,1.37084212079513,103.958350684252,0,1,0,PASIR RIS
4295,570449,1.35808106284654,103.83079059602,0,0,0,BISHAN
4296,520449,1.35702424225032,103.951054363893,0,1,0,TAMPINES
4297,760449,1.42260229629233,103.844247701105,0,0,0,YISHUN
4298,652449,1.35197886358706,103.741081176999,0,0,0,BUKIT BATOK
4299,330045,1.3223875270991,103.866126107239,0,0,0,KALLANG / WHAMPOA
4300,370045,1.32638789366841,103.886077337454,0,0,0,GEYLANG
4301,270045,1.30861790322771,103.792935900053,1,0,0,QUEENSTOWN
4302,320045,1.3275352317477,103.857287579366,0,0,0,KALLANG / WHAMPOA
4303,160045,1.2842264860305,103.831606269855,1,0,0,BUKIT MERAH
4304,310045,1.33586537201904,103.853751144736,1,0,0,TOA PAYOH
4305,440045,1.30455023575131,103.912455527874,0,0,0,MARINE PARADE
4306,141045,1.29919438508046,103.798524522256,0,0,0,QUEENSTOWN
4307,100045,1.27175707090153,103.809560438327,1,0,0,BUKIT MERAH
4308,560450,1.36848406233048,103.855468149019,0,0,0,ANG MO KIO
4309,670450,1.38452839749609,103.772431736418,0,0,0,BUKIT PANJANG
4310,680450,1.37953908953632,103.736076503187,0,0,0,CHOA CHU KANG
4311,120450,1.31353886128,103.765476305204,0,0,0,CLEMENTI
4312,530450,1.37910259439562,103.895668378584,0,0,0,HOUGANG
4313,510450,1.37115770791166,103.958128003976,0,1,0,PASIR RIS
4314,570450,1.35835553844469,103.830397807509,0,0,0,BISHAN
4315,520450,1.35742126002469,103.951661274552,0,1,0,TAMPINES
4316,791450,1.39446814841577,103.873506723327,0,0,0,SENGKANG
4317,521450,1.35836068985971,103.952252183481,0,1,0,TAMPINES
4318,792450,1.39404770183665,103.873345691812,0,0,0,SENGKANG
4319,793450,1.39381453106764,103.873364255801,0,0,0,SENGKANG
4320,523450,1.35713537771761,103.952252237838,0,1,0,TAMPINES
4321,524450,1.35713536413244,103.952873767554,0,1,0,TAMPINES
4322,526450,1.35792801646925,103.953020770178,0,1,0,TAMPINES
4323,680451,1.38005209281397,103.735651375333,0,0,0,CHOA CHU KANG
4324,670451,1.38508210632303,103.772219181331,0,0,0,BUKIT PANJANG
4325,530451,1.3788367824991,103.895916209081,0,0,0,HOUGANG
4326,640451,1.35187874821928,103.718501587999,0,0,0,JURONG WEST
4327,510451,1.37146905636813,103.958127973592,0,1,0,PASIR RIS
4328,570451,1.35851090906303,103.830066980252,1,0,0,BISHAN
4329,520451,1.35657751681143,103.953994305986,0,1,0,TAMPINES
4330,760451,1.42205375166534,103.844675188975,0,0,0,YISHUN
4331,791451,1.39434919388296,103.874053796487,0,0,0,SENGKANG
4332,792451,1.39429893366267,103.874547411666,0,0,0,SENGKANG
4333,560452,1.36889751131378,103.856200835147,0,0,0,ANG MO KIO
4334,680452,1.38031130418576,103.735332010832,0,0,0,CHOA CHU KANG
4335,670452,1.38552053964526,103.772118729237,0,0,0,BUKIT PANJANG
4336,510452,1.37148475368544,103.957361138968,0,1,0,PASIR RIS
4337,570452,1.35857465962241,103.829747971343,0,0,0,BISHAN
4338,520452,1.35685637450276,103.95462928453,0,1,0,TAMPINES
4339,760452,1.42208264283536,103.84541571786,0,0,0,YISHUN
4340,791452,1.39354732029357,103.874486020747,0,0,0,SENGKANG
4341,792452,1.39359219975011,103.873975642578,0,0,0,SENGKANG
4342,560453,1.36858206013781,103.855983050439,0,0,0,ANG MO KIO
4343,680453,1.37997802767876,103.73490597126,0,0,0,CHOA CHU KANG
4344,670453,1.38541423920397,103.771680832909,0,0,0,BUKIT PANJANG
4345,530453,1.3784780458325,103.895891713359,1,0,0,HOUGANG
4346,640453,1.35137070665535,103.717502209972,0,0,0,JURONG WEST
4347,510453,1.37184727848388,103.957373296316,0,1,0,PASIR RIS
4348,570453,1.35904538127014,103.829898490029,0,0,0,BISHAN
4349,520453,1.35702782190396,103.953913852452,0,1,0,TAMPINES
4350,760453,1.41991034065013,103.845554822212,0,0,0,YISHUN
4351,791453,1.39447883247668,103.875558391505,0,0,0,SENGKANG
4352,792453,1.3942988861693,103.875110781799,0,0,0,SENGKANG
4353,793453,1.39353259342993,103.875029902679,0,0,0,SENGKANG
4354,794453,1.39341707295426,103.875340178233,0,0,0,SENGKANG
4355,120454,1.31226929073949,103.766430370318,0,0,0,CLEMENTI
4356,670454,1.38450243119902,103.771537431563,0,0,0,BUKIT PANJANG
4357,530454,1.37815921774006,103.895409744126,0,0,0,HOUGANG
4358,640454,1.35092856895453,103.717597915767,0,0,0,JURONG WEST
4359,510454,1.37200972461679,103.958089263401,0,1,0,PASIR RIS
4360,570454,1.35910250034016,103.830578346914,1,0,0,BISHAN
4361,520454,1.3572982230676,103.955006394373,0,1,0,TAMPINES
4362,120455,1.31211920438883,103.76667352921,1,0,0,CLEMENTI
4363,530455,1.37748270574942,103.895433417962,0,0,0,HOUGANG
4364,640455,1.35106550496497,103.718527803659,0,0,0,JURONG WEST
4365,510455,1.37177592143116,103.958350763979,0,1,0,PASIR RIS
4366,670455,1.38729105122449,103.770822142944,0,0,0,BUKIT PANJANG
4367,570455,1.35872842612016,103.830642754421,0,0,0,BISHAN
4368,520455,1.3573540201507,103.953913757097,0,1,0,TAMPINES
4369,760455,1.41998045171784,103.844383980966,0,0,0,YISHUN
4370,561455,1.36817376241157,103.857520553516,1,0,0,ANG MO KIO
4371,562455,1.36833017912554,103.858495667837,0,0,0,ANG MO KIO
4372,563455,1.36856484754808,103.857943144204,0,0,0,ANG MO KIO
4373,560456,1.36716071992678,103.858658520644,0,0,0,ANG MO KIO
4374,680456,1.3790217623655,103.735214746213,0,0,1,CHOA CHU KANG
4375,120456,1.31192806813885,103.766985274381,1,0,0,CLEMENTI
4376,530456,1.3771713742984,103.895401018469,0,0,0,HOUGANG
4377,640456,1.35067572843469,103.720022392894,0,1,0,JURONG WEST
4378,670456,1.38754537018879,103.770442353455,0,0,0,BUKIT PANJANG
4379,520456,1.35764861818949,103.954539467919,0,1,0,TAMPINES
4380,760456,1.42036919149233,103.844403667721,0,0,0,YISHUN
4381,560457,1.36569761910875,103.858941954115,0,0,0,ANG MO KIO
4382,680457,1.37863545271757,103.736186811602,0,0,0,CHOA CHU KANG
4383,640457,1.35069822477174,103.720905064522,0,1,0,JURONG WEST
4384,510457,1.37183660981489,103.959469524587,0,1,0,PASIR RIS
4385,670457,1.38817649588077,103.770691341962,0,0,0,BUKIT PANJANG
4386,520457,1.35786667597681,103.953642092519,0,1,0,TAMPINES
4387,760457,1.42040416166361,103.845538830732,0,0,0,YISHUN
4388,560458,1.36656815236771,103.859626843322,0,0,0,ANG MO KIO
4389,680458,1.37810129875023,103.73600232931,0,0,0,CHOA CHU KANG
4390,120458,1.31156993573207,103.76686707803,1,0,0,CLEMENTI
4391,530458,1.37776288093998,103.896274487048,0,0,0,HOUGANG
4392,510458,1.37141488256463,103.959637410427,0,1,0,PASIR RIS
4393,670458,1.38804394182061,103.771067583616,0,0,0,BUKIT PANJANG
4394,520458,1.35798075724836,103.954550016234,0,1,0,TAMPINES
4395,760458,1.42066731724757,103.846207771514,0,0,0,YISHUN
4396,560459,1.36701964480661,103.859377190201,1,0,0,ANG MO KIO
4397,120459,1.31138941636299,103.767093175978,0,0,0,CLEMENTI
4398,640459,1.35032904500392,103.720911817526,0,0,0,JURONG WEST
4399,510459,1.37090715567444,103.959642340082,0,1,0,PASIR RIS
4400,670459,1.38761161193831,103.771717424957,0,0,0,BUKIT PANJANG
4401,520459,1.35836507850491,103.954080977461,0,1,0,TAMPINES
4402,760459,1.42103574926841,103.846333547036,0,0,0,YISHUN
4403,330046,1.32290623334055,103.866028945394,0,0,0,KALLANG / WHAMPOA
4404,370046,1.32615469503568,103.886047023988,0,0,0,GEYLANG
4405,160046,1.28829579725142,103.826144732416,1,0,0,BUKIT MERAH
4406,320046,1.32764653125141,103.85692208244,0,0,0,KALLANG / WHAMPOA
4407,150046,1.28707749551877,103.812705798881,1,0,0,BUKIT MERAH
4408,310046,1.33646658279122,103.853221418049,1,0,0,TOA PAYOH
4409,440046,1.30510240111456,103.91266479937,0,0,0,MARINE PARADE
4410,210046,1.31514019805556,103.850798372212,0,0,0,KALLANG / WHAMPOA
4411,140046,1.29844502220148,103.801577968101,0,0,0,QUEENSTOWN
4412,600046,1.32003028137399,103.74047874277,0,0,0,JURONG EAST
4413,560460,1.36633947709831,103.859122319513,0,0,0,ANG MO KIO
4414,120460,1.31115141655133,103.766935151813,1,0,0,CLEMENTI
4415,530460,1.3732611475703,103.894631713049,1,0,0,HOUGANG
4416,520460,1.35829910503052,103.955006343783,0,1,0,TAMPINES
4417,680461,1.37817763759625,103.734550487829,0,0,0,CHOA CHU KANG
4418,120461,1.31109915509699,103.766399536327,0,0,0,CLEMENTI
4419,190461,1.30510417415071,103.860869351858,0,0,1,KALLANG / WHAMPOA
4420,530461,1.37273622417586,103.894629349778,0,0,0,HOUGANG
4421,640461,1.34955642619511,103.720801288376,0,0,0,JURONG WEST
4422,510461,1.37114196179247,103.958819178364,0,1,0,PASIR RIS
4423,670461,1.3869743448416,103.771280059955,0,0,0,BUKIT PANJANG
4424,520461,1.3588395485276,103.954351586053,0,1,0,TAMPINES
4425,680462,1.37751332977504,103.735227415835,0,0,0,CHOA CHU KANG
4426,120462,1.31109876019725,103.765906379277,0,0,0,CLEMENTI
4427,190462,1.30458618029941,103.860840750826,1,0,0,KALLANG / WHAMPOA
4428,640462,1.35065966569769,103.722348235699,0,1,0,JURONG WEST
4429,560463,1.36694793518613,103.857487648675,1,0,0,ANG MO KIO
4430,680463,1.37717864078464,103.735454175075,0,0,0,CHOA CHU KANG
4431,190463,1.30505411579746,103.861916751532,0,0,0,KALLANG / WHAMPOA
4432,530463,1.37235645075277,103.894968078036,1,0,0,HOUGANG
4433,640463,1.35057187534259,103.723239272388,0,0,0,JURONG WEST
4434,510463,1.37258743090674,103.958120451767,0,1,0,PASIR RIS
4435,520463,1.3592442016143,103.954640756718,0,1,0,TAMPINES
